mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.007611608505249024,0.0010135870700711262,0.9193554878234863,0.06775565500739315,minkowski,3,uniform,"{'metric': 'minkowski', 'n_neighbors': 3, 'weights': 'uniform'}",0.6409611911331021,0.6426985334745863,0.6562239362716861,0.6507100134844043,0.650304537797943,0.6481796424323443,0.005617423179997461,3
0.010249090194702149,0.001273726765428818,0.9807988166809082,0.030953957336637136,minkowski,3,distance,"{'metric': 'minkowski', 'n_neighbors': 3, 'weights': 'distance'}",0.6338884007400899,0.6268939971506681,0.643522997790378,0.6413884842802899,0.6305377476062409,0.6352463255135333,0.006324641855074984,6
0.007195806503295899,0.0013491406913797228,0.9426629066467285,0.02368852606672899,minkowski,5,uniform,"{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'uniform'}",0.6465001920026089,0.6454882041225293,0.6502628856545709,0.6490831262650147,0.6564379575519667,0.6495544731193381,0.003846285241783622,2
0.006836605072021484,0.001266230630912378,0.8966188907623291,0.0399234636457495,minkowski,5,distance,"{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'}",0.6383836781107651,0.6361263263737511,0.6447997709934383,0.6440896030877972,0.6397285384228613,0.6406255833977226,0.0033315887281541827,5
0.006968402862548828,0.0012844800681359805,0.9472116470336914,0.022538330861177562,minkowski,7,uniform,"{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'uniform'}",0.6557541009714922,0.6515404105313407,0.6516930150745269,0.6448066384865946,0.6669471737564983,0.6541482677640905,0.00730049200488116,1
0.008050632476806641,0.0003157774795351986,0.9072985172271728,0.0276610162135449,minkowski,7,distance,"{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'}",0.6532383326284936,0.6360733154880664,0.6462259597902906,0.6426766314456644,0.6412253920906259,0.6438879262886281,0.005701244862165983,4
