mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.008511066436767578,0.0004971246348619225,1.1853955586751301,0.09386130599327407,minkowski,3,uniform,"{'metric': 'minkowski', 'n_neighbors': 3, 'weights': 'uniform'}",0.6425195293956394,0.6448364515967596,0.6497410308428021,0.6456990039450671,0.0030105944266895506,3
0.006304343541463216,0.0012356969199108585,1.2581640084584553,0.06435784169594301,minkowski,3,distance,"{'metric': 'minkowski', 'n_neighbors': 3, 'weights': 'distance'}",0.6291730185610874,0.6334440204738202,0.6332065171119199,0.6319411853822758,0.0019597895506362844,6
0.010109504063924154,0.0015032757633295854,1.274929126103719,0.053539105595285706,minkowski,5,uniform,"{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'uniform'}",0.6457472228577239,0.6503340559387272,0.6550922900801354,0.6503911896255289,0.0038153216152309656,2
0.008083264032999674,0.0005693463735087057,1.13064972559611,0.10410818103811421,minkowski,5,distance,"{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'}",0.6415780618666592,0.6373278158345759,0.6399040993703897,0.6396033256905417,0.001748141191509255,5
0.00910027821858724,0.001024018248624489,0.9770750204722086,0.006119798143276926,minkowski,7,uniform,"{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'uniform'}",0.6497626823876888,0.6504304890855721,0.6545991203911956,0.6515974306214855,0.0021399528891420747,1
0.008426984151204428,0.0020207361328765175,0.9544923305511475,0.016721357995302173,minkowski,7,distance,"{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'}",0.6437169624914313,0.6397650792443192,0.6388820120842649,0.6407880179400052,0.0021022193100448767,4
